-99.53 41562 -91202.7 51026 -1130.48
-99.52 41549.1 -91175.2 51011.1 -1130.15
-99.51 41536.2 -91147.7 50996.1 -1129.83
-99.5 41523.3 -91120.2 50981.2 -1129.5
-99.49 41510.4 -91092.7 50966.3 -1129.18
-99.48 41497.5 -91065.2 50951.4 -1128.85
-99.47 41484.6 -91037.7 50936.4 -1128.52
-99.46 41471.7 -91010.2 50921.5 -1128.2
-99.45 41458.8 -90982.8 50906.6 -1127.87
-99.44 41445.9 -90955.3 50891.7 -1127.55
-99.43 41433 -90927.8 50876.8 -1127.22
-99.42 41420.1 -90900.4 50861.9 -1126.9
-99.41 41407.2 -90873 50847 -1126.57
-99.4 41394.3 -90845.5 50832.1 -1126.25
-99.39 41381.4 -90818.1 50817.2 -1125.92
-99.38 41368.6 -90790.7 50802.3 -1125.6
-99.37 41355.7 -90763.2 50787.4 -1125.27
-99.36 41342.8 -90735.8 50772.5 -1124.95
-99.35 41330 -90708.4 50757.6 -1124.62
-99.34 41317.1 -90681 50742.8 -1124.3
-99.33 41304.2 -90653.6 50727.9 -1123.97
-99.32 41291.4 -90626.2 50713 -1123.65
-99.31 41278.5 -90598.8 50698.1 -1123.33
-99.3 41265.7 -90571.4 50683.3 -1123
-99.29 41252.8 -90544 50668.4 -1122.68
-99.28 41240 -90516.7 50653.5 -1122.35
-99.27 41227.1 -90489.3 50638.7 -1122.03
-99.26 41214.3 -90461.9 50623.8 -1121.7
-99.25 41201.4 -90434.6 50609 -1121.38
-99.24 41188.6 -90407.2 50594.1 -1121.06
-99.23 41175.7 -90379.9 50579.3 -1120.73
-99.22 41162.9 -90352.5 50564.4 -1120.41
-99.21 41150.1 -90325.2 50549.6 -1120.08
-99.2 41137.3 -90297.9 50534.7 -1119.76
-99.19 41124.4 -90270.6 50519.9 -1119.44
-99.18 41111.6 -90243.2 50505.1 -1119.11
-99.17 41098.8 -90215.9 50490.2 -1118.79
-99.16 41086 -90188.6 50475.4 -1118.47
-99.15 41073.2 -90161.3 50460.6 -1118.14
-99.14 41060.3 -90134 50445.7 -1117.82
-99.13 41047.5 -90106.7 50430.9 -1117.5
-99.12 41034.7 -90079.4 50416.1 -1117.17
-99.11 41021.9 -90052.2 50401.3 -1116.85
-99.1 41009.1 -90024.9 50386.5 -1116.53
-99.09 40996.3 -89997.6 50371.7 -1116.2
-99.08 40983.5 -89970.4 50356.9 -1115.88
-99.07 40970.7 -89943.1 50342.1 -1115.56
-99.06 40957.9 -89915.9 50327.3 -1115.23
-99.05 40945.2 -89888.6 50312.5 -1114.91
-99.04 40932.4 -89861.4 50297.7 -1114.59
-99.03 40919.6 -89834.1 50282.9 -1114.27
-99.02 40906.8 -89806.9 50268.1 -1113.94
-99.01 40894 -89779.7 50253.3 -1113.62
-99 40881.3 -89752.5 50238.5 -1113.3
-98.99 40868.5 -89725.2 50223.7 -1112.97
-98.98 40855.7 -89698 50209 -1112.65
-98.97 40842.9 -89670.8 50194.2 -1112.33
-98.96 40830.2 -89643.6 50179.4 -1112.01
-98.95 40817.4 -89616.4 50164.7 -1111.69
-98.94 40804.7 -89589.3 50149.9 -1111.36
-98.93 40791.9 -89562.1 50135.1 -1111.04
-98.92 40779.1 -89534.9 50120.4 -1110.72
-98.91 40766.4 -89507.7 50105.6 -1110.4
-98.9 40753.6 -89480.6 50090.9 -1110.08
-98.89 40740.9 -89453.4 50076.1 -1109.75
-98.88 40728.2 -89426.3 50061.4 -1109.43
-98.87 40715.4 -89399.1 50046.6 -1109.11
-98.86 40702.7 -89372 50031.9 -1108.79
-98.85 40689.9 -89344.8 50017.1 -1108.47
-98.84 40677.2 -89317.7 50002.4 -1108.14
-98.83 40664.5 -89290.6 49987.7 -1107.82
-98.82 40651.8 -89263.4 49972.9 -1107.5
-98.81 40639 -89236.3 49958.2 -1107.18
-98.8 40626.3 -89209.2 49943.5 -1106.86
-98.79 40613.6 -89182.1 49928.8 -1106.54
-98.78 40600.9 -89155 49914 -1106.22
-98.77 40588.2 -89127.9 49899.3 -1105.9
-98.76 40575.5 -89100.8 49884.6 -1105.57
-98.75 40562.7 -89073.8 49869.9 -1105.25
-98.74 40550 -89046.7 49855.2 -1104.93
-98.73 40537.3 -89019.6 49840.5 -1104.61
-98.72 40524.6 -88992.5 49825.8 -1104.29
-98.71 40511.9 -88965.5 49811.1 -1103.97
-98.7 40499.2 -88938.4 49796.4 -1103.65
-98.69 40486.5 -88911.4 49781.7 -1103.33
-98.68 40473.9 -88884.3 49767 -1103.01
-98.67 40461.2 -88857.3 49752.3 -1102.69
-98.66 40448.5 -88830.3 49737.6 -1102.37
-98.65 40435.8 -88803.2 49723 -1102.05
-98.64 40423.1 -88776.2 49708.3 -1101.73
-98.63 40410.4 -88749.2 49693.6 -1101.41
-98.62 40397.8 -88722.2 49678.9 -1101.09
-98.61 40385.1 -88695.2 49664.3 -1100.77
-98.6 40372.4 -88668.2 49649.6 -1100.45
-98.59 40359.8 -88641.2 49634.9 -1100.13
-98.58 40347.1 -88614.2 49620.3 -1099.81
-98.57 40334.4 -88587.2 49605.6 -1099.49
-98.56 40321.8 -88560.3 49591 -1099.17
-98.55 40309.1 -88533.3 49576.3 -1098.85
-98.54 40296.5 -88506.3 49561.7 -1098.53
-98.53 40283.8 -88479.4 49547 -1098.21
-98.52 40271.2 -88452.4 49532.4 -1097.89
-98.51 40258.5 -88425.4 49517.7 -1097.57
-98.5 40245.9 -88398.5 49503.1 -1097.25
-98.49 40233.3 -88371.6 49488.5 -1096.93
-98.48 40220.6 -88344.6 49473.8 -1096.61
-98.47 40208 -88317.7 49459.2 -1096.29
-98.46 40195.4 -88290.8 49444.6 -1095.97
-98.45 40182.7 -88263.9 49430 -1095.65
-98.44 40170.1 -88236.9 49415.3 -1095.33
-98.43 40157.5 -88210 49400.7 -1095.01
-98.42 40144.9 -88183.1 49386.1 -1094.7
-98.41 40132.2 -88156.2 49371.5 -1094.38
-98.4 40119.6 -88129.4 49356.9 -1094.06
-98.39 40107 -88102.5 49342.3 -1093.74
-98.38 40094.4 -88075.6 49327.7 -1093.42
-98.37 40081.8 -88048.7 49313.1 -1093.1
-98.36 40069.2 -88021.8 49298.5 -1092.78
-98.35 40056.6 -87995 49283.9 -1092.46
-98.34 40044 -87968.1 49269.3 -1092.15
-98.33 40031.4 -87941.3 49254.7 -1091.83
-98.32 40018.8 -87914.4 49240.1 -1091.51
-98.31 40006.2 -87887.6 49225.5 -1091.19
-98.3 39993.6 -87860.8 49210.9 -1090.87
-98.29 39981 -87833.9 49196.4 -1090.55
-98.28 39968.4 -87807.1 49181.8 -1090.24
-98.27 39955.9 -87780.3 49167.2 -1089.92
-98.26 39943.3 -87753.5 49152.7 -1089.6
-98.25 39930.7 -87726.7 49138.1 -1089.28
-98.24 39918.1 -87699.9 49123.5 -1088.96
-98.23 39905.6 -87673.1 49109 -1088.65
-98.22 39893 -87646.3 49094.4 -1088.33
-98.21 39880.4 -87619.5 49079.9 -1088.01
-98.2 39867.9 -87592.7 49065.3 -1087.69
-98.19 39855.3 -87565.9 49050.8 -1087.38
-98.18 39842.7 -87539.2 49036.2 -1087.06
-98.17 39830.2 -87512.4 49021.7 -1086.74
-98.16 39817.6 -87485.6 49007.1 -1086.42
-98.15 39805.1 -87458.9 48992.6 -1086.11
-98.14 39792.5 -87432.1 48978.1 -1085.79
-98.13 39780 -87405.4 48963.5 -1085.47
-98.12 39767.4 -87378.6 48949 -1085.16
-98.11 39754.9 -87351.9 48934.5 -1084.84
-98.1 39742.4 -87325.2 48919.9 -1084.52
-98.09 39729.8 -87298.5 48905.4 -1084.2
-98.08 39717.3 -87271.8 48890.9 -1083.89
-98.07 39704.8 -87245 48876.4 -1083.57
-98.06 39692.3 -87218.3 48861.9 -1083.25
-98.05 39679.7 -87191.6 48847.4 -1082.94
-98.04 39667.2 -87164.9 48832.9 -1082.62
-98.03 39654.7 -87138.3 48818.4 -1082.3
-98.02 39642.2 -87111.6 48803.9 -1081.99
-98.01 39629.7 -87084.9 48789.4 -1081.67
-98 39617.2 -87058.2 48774.9 -1081.35
-97.99 39604.6 -87031.6 48760.4 -1081.04
-97.98 39592.1 -87004.9 48745.9 -1080.72
-97.97 39579.6 -86978.2 48731.4 -1080.41
-97.96 39567.1 -86951.6 48716.9 -1080.09
-97.95 39554.6 -86924.9 48702.5 -1079.77
-97.94 39542.1 -86898.3 48688 -1079.46
-97.93 39529.7 -86871.7 48673.5 -1079.14
-97.92 39517.2 -86845 48659 -1078.83
-97.91 39504.7 -86818.4 48644.6 -1078.51
-97.9 39492.2 -86791.8 48630.1 -1078.19
-97.89 39479.7 -86765.2 48615.6 -1077.88
-97.88 39467.2 -86738.6 48601.2 -1077.56
-97.87 39454.8 -86712 48586.7 -1077.25
-97.86 39442.3 -86685.4 48572.3 -1076.93
-97.85 39429.8 -86658.8 48557.8 -1076.62
-97.84 39417.3 -86632.2 48543.4 -1076.3
-97.83 39404.9 -86605.6 48528.9 -1075.99
-97.82 39392.4 -86579.1 48514.5 -1075.67
-97.81 39380 -86552.5 48500 -1075.36
-97.8 39367.5 -86525.9 48485.6 -1075.04
-97.79 39355 -86499.4 48471.2 -1074.73
-97.78 39342.6 -86472.8 48456.7 -1074.41
-97.77 39330.1 -86446.3 48442.3 -1074.1
-97.76 39317.7 -86419.7 48427.9 -1073.78
-97.75 39305.3 -86393.2 48413.5 -1073.47
-97.74 39292.8 -86366.7 48399 -1073.15
-97.73 39280.4 -86340.1 48384.6 -1072.84
-97.72 39267.9 -86313.6 48370.2 -1072.52
-97.71 39255.5 -86287.1 48355.8 -1072.21
-97.7 39243.1 -86260.6 48341.4 -1071.89
-97.69 39230.6 -86234.1 48327 -1071.58
-97.68 39218.2 -86207.6 48312.6 -1071.26
-97.67 39205.8 -86181.1 48298.2 -1070.95
-97.66 39193.4 -86154.6 48283.8 -1070.63
-97.65 39181 -86128.1 48269.4 -1070.32
-97.64 39168.5 -86101.7 48255 -1070.01
-97.63 39156.1 -86075.2 48240.6 -1069.69
-97.62 39143.7 -86048.7 48226.2 -1069.38
-97.61 39131.3 -86022.3 48211.9 -1069.06
-97.6 39118.9 -85995.8 48197.5 -1068.75
-97.59 39106.5 -85969.4 48183.1 -1068.44
-97.58 39094.1 -85942.9 48168.7 -1068.12
-97.57 39081.7 -85916.5 48154.4 -1067.81
-97.56 39069.3 -85890 48140 -1067.5
-97.55 39056.9 -85863.6 48125.6 -1067.18
-97.54 39044.5 -85837.2 48111.3 -1066.87
-97.53 39032.1 -85810.8 48096.9 -1066.55
-97.52 39019.8 -85784.4 48082.5 -1066.24
-97.51 39007.4 -85758 48068.2 -1065.93
-97.5 38995 -85731.6 48053.8 -1065.61
-97.49 38982.6 -85705.2 48039.5 -1065.3
-97.48 38970.2 -85678.8 48025.1 -1064.99
-97.47 38957.9 -85652.4 48010.8 -1064.68
-97.46 38945.5 -85626 47996.5 -1064.36
-97.45 38933.1 -85599.6 47982.1 -1064.05
-97.44 38920.8 -85573.3 47967.8 -1063.74
-97.43 38908.4 -85546.9 47953.5 -1063.42
-97.42 38896.1 -85520.6 47939.1 -1063.11
-97.41 38883.7 -85494.2 47924.8 -1062.8
-97.4 38871.4 -85467.9 47910.5 -1062.49
-97.39 38859 -85441.5 47896.2 -1062.17
-97.38 38846.7 -85415.2 47881.9 -1061.86
-97.37 38834.3 -85388.9 47867.5 -1061.55
-97.36 38822 -85362.5 47853.2 -1061.23
-97.35 38809.6 -85336.2 47838.9 -1060.92
-97.34 38797.3 -85309.9 47824.6 -1060.61
-97.33 38785 -85283.6 47810.3 -1060.3
-97.32 38772.6 -85257.3 47796 -1059.99
-97.31 38760.3 -85231 47781.7 -1059.67
-97.3 38748 -85204.7 47767.4 -1059.36
-97.29 38735.6 -85178.4 47753.1 -1059.05
-97.28 38723.3 -85152.1 47738.8 -1058.74
-97.27 38711 -85125.9 47724.6 -1058.43
-97.26 38698.7 -85099.6 47710.3 -1058.11
-97.25 38686.4 -85073.3 47696 -1057.8
-97.24 38674.1 -85047.1 47681.7 -1057.49
-97.23 38661.8 -85020.8 47667.5 -1057.18
-97.22 38649.5 -84994.6 47653.2 -1056.87
-97.21 38637.1 -84968.3 47638.9 -1056.56
-97.2 38624.8 -84942.1 47624.6 -1056.24
-97.19 38612.6 -84915.8 47610.4 -1055.93
-97.18 38600.3 -84889.6 47596.1 -1055.62
-97.17 38588 -84863.4 47581.9 -1055.31
-97.16 38575.7 -84837.2 47567.6 -1055
-97.15 38563.4 -84811 47553.4 -1054.69
-97.14 38551.1 -84784.8 47539.1 -1054.38
-97.13 38538.8 -84758.6 47524.9 -1054.07
-97.12 38526.5 -84732.4 47510.6 -1053.75
-97.11 38514.3 -84706.2 47496.4 -1053.44
-97.1 38502 -84680 47482.2 -1053.13
-97.09 38489.7 -84653.8 47467.9 -1052.82
-97.08 38477.4 -84627.6 47453.7 -1052.51
-97.07 38465.2 -84601.5 47439.5 -1052.2
-97.06 38452.9 -84575.3 47425.2 -1051.89
-97.05 38440.7 -84549.2 47411 -1051.58
-97.04 38428.4 -84523 47396.8 -1051.27
-97.03 38416.1 -84496.9 47382.6 -1050.96
-97.02 38403.9 -84470.7 47368.4 -1050.65
-97.01 38391.6 -84444.6 47354.2 -1050.34
-97 38379.4 -84418.4 47339.9 -1050.03
-96.99 38367.1 -84392.3 47325.7 -1049.72
-96.98 38354.9 -84366.2 47311.5 -1049.41
-96.97 38342.7 -84340.1 47297.3 -1049.1
-96.96 38330.4 -84314 47283.1 -1048.79
-96.95 38318.2 -84287.9 47268.9 -1048.48
-96.94 38306 -84261.8 47254.8 -1048.17
-96.93 38293.7 -84235.7 47240.6 -1047.86
-96.92 38281.5 -84209.6 47226.4 -1047.55
-96.91 38269.3 -84183.5 47212.2 -1047.24
-96.9 38257 -84157.4 47198 -1046.93
-96.89 38244.8 -84131.4 47183.8 -1046.62
-96.88 38232.6 -84105.3 47169.7 -1046.31
-96.87 38220.4 -84079.2 47155.5 -1046
-96.86 38208.2 -84053.2 47141.3 -1045.69
-96.85 38196 -84027.1 47127.2 -1045.38
-96.84 38183.8 -84001.1 47113 -1045.07
-96.83 38171.6 -83975.1 47098.8 -1044.76
-96.82 38159.4 -83949 47084.7 -1044.45
-96.81 38147.2 -83923 47070.5 -1044.14
-96.8 38135 -83897 47056.4 -1043.84
-96.79 38122.8 -83871 47042.2 -1043.53
-96.78 38110.6 -83844.9 47028.1 -1043.22
-96.77 38098.4 -83818.9 47013.9 -1042.91
-96.76 38086.2 -83792.9 46999.8 -1042.6
-96.75 38074 -83766.9 46985.7 -1042.29
-96.74 38061.8 -83741 46971.5 -1041.98
-96.73 38049.7 -83715 46957.4 -1041.67
-96.72 38037.5 -83689 46943.3 -1041.37
-96.71 38025.3 -83663 46929.1 -1041.06
-96.7 38013.2 -83637 46915 -1040.75
-96.69 38001 -83611.1 46900.9 -1040.44
-96.68 37988.8 -83585.1 46886.8 -1040.13
-96.67 37976.7 -83559.2 46872.7 -1039.82
-96.66 37964.5 -83533.2 46858.6 -1039.52
-96.65 37952.3 -83507.3 46844.4 -1039.21
-96.64 37940.2 -83481.3 46830.3 -1038.9
-96.63 37928 -83455.4 46816.2 -1038.59
-96.62 37915.9 -83429.5 46802.1 -1038.28
-96.61 37903.7 -83403.6 46788 -1037.98
-96.6 37891.6 -83377.7 46773.9 -1037.67
-96.59 37879.5 -83351.7 46759.9 -1037.36
-96.58 37867.3 -83325.8 46745.8 -1037.05
-96.57 37855.2 -83299.9 46731.7 -1036.74
-96.56 37843 -83274 46717.6 -1036.44
-96.55 37830.9 -83248.2 46703.5 -1036.13
-96.54 37818.8 -83222.3 46689.4 -1035.82
-96.53 37806.7 -83196.4 46675.4 -1035.52
-96.52 37794.5 -83170.5 46661.3 -1035.21
-96.51 37782.4 -83144.7 46647.2 -1034.9
-96.5 37770.3 -83118.8 46633.2 -1034.59
-96.49 37758.2 -83092.9 46619.1 -1034.29
-96.48 37746.1 -83067.1 46605 -1033.98
-96.47 37734 -83041.2 46591 -1033.67
-96.46 37721.8 -83015.4 46576.9 -1033.37
-96.45 37709.7 -82989.6 46562.9 -1033.06
-96.44 37697.6 -82963.7 46548.8 -1032.75
-96.43 37685.5 -82937.9 46534.8 -1032.44
-96.42 37673.4 -82912.1 46520.7 -1032.14
-96.41 37661.3 -82886.3 46506.7 -1031.83
-96.4 37649.3 -82860.5 46492.6 -1031.52
-96.39 37637.2 -82834.7 46478.6 -1031.22
-96.38 37625.1 -82808.9 46464.6 -1030.91
-96.37 37613 -82783.1 46450.5 -1030.61
-96.36 37600.9 -82757.3 46436.5 -1030.3
-96.35 37588.8 -82731.5 46422.5 -1029.99
-96.34 37576.8 -82705.7 46408.5 -1029.69
-96.33 37564.7 -82680 46394.5 -1029.38
-96.32 37552.6 -82654.2 46380.4 -1029.07
-96.31 37540.5 -82628.5 46366.4 -1028.77
-96.3 37528.5 -82602.7 46352.4 -1028.46
-96.29 37516.4 -82577 46338.4 -1028.16
-96.28 37504.3 -82551.2 46324.4 -1027.85
-96.27 37492.3 -82525.5 46310.4 -1027.54
-96.26 37480.2 -82499.7 46296.4 -1027.24
-96.25 37468.2 -82474 46282.4 -1026.93
-96.24 37456.1 -82448.3 46268.4 -1026.63
-96.23 37444.1 -82422.6 46254.4 -1026.32
-96.22 37432 -82396.9 46240.4 -1026.02
-96.21 37420 -82371.2 46226.5 -1025.71
-96.2 37408 -82345.5 46212.5 -1025.41
-96.19 37395.9 -82319.8 46198.5 -1025.1
-96.18 37383.9 -82294.1 46184.5 -1024.79
-96.17 37371.8 -82268.4 46170.5 -1024.49
-96.16 37359.8 -82242.7 46156.6 -1024.18
-96.15 37347.8 -82217 46142.6 -1023.88
-96.14 37335.8 -82191.4 46128.6 -1023.57
-96.13 37323.7 -82165.7 46114.7 -1023.27
-96.12 37311.7 -82140 46100.7 -1022.96
-96.11 37299.7 -82114.4 46086.8 -1022.66
-96.1 37287.7 -82088.7 46072.8 -1022.35
-96.09 37275.7 -82063.1 46058.9 -1022.05
-96.08 37263.7 -82037.5 46044.9 -1021.75
-96.07 37251.7 -82011.8 46031 -1021.44
-96.06 37239.7 -81986.2 46017 -1021.14
-96.05 37227.7 -81960.6 46003.1 -1020.83
-96.04 37215.7 -81935 45989.1 -1020.53
-96.03 37203.7 -81909.4 45975.2 -1020.22
-96.02 37191.7 -81883.8 45961.3 -1019.92
-96.01 37179.7 -81858.2 45947.4 -1019.61
-96 37167.7 -81832.6 45933.4 -1019.31
-95.99 37155.7 -81807 45919.5 -1019.01
-95.98 37143.7 -81781.4 45905.6 -1018.7
-95.97 37131.7 -81755.8 45891.7 -1018.4
-95.96 37119.7 -81730.2 45877.8 -1018.09
-95.95 37107.8 -81704.7 45863.8 -1017.79
-95.94 37095.8 -81679.1 45849.9 -1017.49
-95.93 37083.8 -81653.5 45836 -1017.18
-95.92 37071.9 -81628 45822.1 -1016.88
-95.91 37059.9 -81602.5 45808.2 -1016.58
-95.9 37047.9 -81576.9 45794.3 -1016.27
-95.89 37036 -81551.4 45780.4 -1015.97
-95.88 37024 -81525.8 45766.5 -1015.66
-95.87 37012.1 -81500.3 45752.7 -1015.36
-95.86 37000.1 -81474.8 45738.8 -1015.06
-95.85 36988.2 -81449.3 45724.9 -1014.75
-95.84 36976.2 -81423.8 45711 -1014.45
-95.83 36964.3 -81398.3 45697.1 -1014.15
-95.82 36952.3 -81372.8 45683.3 -1013.85
-95.81 36940.4 -81347.3 45669.4 -1013.54
-95.8 36928.4 -81321.8 45655.5 -1013.24
-95.79 36916.5 -81296.3 45641.6 -1012.94
-95.78 36904.6 -81270.8 45627.8 -1012.63
-95.77 36892.6 -81245.4 45613.9 -1012.33
-95.76 36880.7 -81219.9 45600.1 -1012.03
-95.75 36868.8 -81194.4 45586.2 -1011.73
-95.74 36856.9 -81169 45572.4 -1011.42
-95.73 36845 -81143.5 45558.5 -1011.12
-95.72 36833 -81118.1 45544.7 -1010.82
-95.71 36821.1 -81092.7 45530.8 -1010.52
-95.7 36809.2 -81067.2 45517 -1010.21
-95.69 36797.3 -81041.8 45503.1 -1009.91
-95.68 36785.4 -81016.4 45489.3 -1009.61
-95.67 36773.5 -80990.9 45475.5 -1009.31
-95.66 36761.6 -80965.5 45461.6 -1009
-95.65 36749.7 -80940.1 45447.8 -1008.7
-95.64 36737.8 -80914.7 45434 -1008.4
-95.63 36725.9 -80889.3 45420.2 -1008.1
-95.62 36714 -80863.9 45406.3 -1007.8
-95.61 36702.1 -80838.5 45392.5 -1007.49
-95.6 36690.2 -80813.2 45378.7 -1007.19
-95.59 36678.3 -80787.8 45364.9 -1006.89
-95.58 36666.5 -80762.4 45351.1 -1006.59
-95.57 36654.6 -80737.1 45337.3 -1006.29
-95.56 36642.7 -80711.7 45323.5 -1005.99
-95.55 36630.8 -80686.3 45309.7 -1005.68
-95.54 36619 -80661 45295.9 -1005.38
-95.53 36607.1 -80635.6 45282.1 -1005.08
-95.52 36595.2 -80610.3 45268.3 -1004.78
-95.51 36583.4 -80585 45254.5 -1004.48
-95.5 36571.5 -80559.6 45240.7 -1004.18
-95.49 36559.7 -80534.3 45227 -1003.88
-95.48 36547.8 -80509 45213.2 -1003.58
-95.47 36535.9 -80483.7 45199.4 -1003.28
-95.46 36524.1 -80458.4 45185.6 -1002.97
-95.45 36512.2 -80433.1 45171.9 -1002.67
-95.44 36500.4 -80407.8 45158.1 -1002.37
-95.43 36488.6 -80382.5 45144.3 -1002.07
-95.42 36476.7 -80357.2 45130.6 -1001.77
-95.41 36464.9 -80331.9 45116.8 -1001.47
-95.4 36453 -80306.7 45103 -1001.17
-95.39 36441.2 -80281.4 45089.3 -1000.87
-95.38 36429.4 -80256.1 45075.5 -1000.57
-95.37 36417.6 -80230.9 45061.8 -1000.27
-95.36 36405.7 -80205.6 45048 -999.968
-95.35 36393.9 -80180.4 45034.3 -999.668
-95.34 36382.1 -80155.1 45020.6 -999.368
-95.33 36370.3 -80129.9 45006.8 -999.068
-95.32 36358.5 -80104.7 44993.1 -998.768
-95.31 36346.6 -80079.4 44979.4 -998.468
-95.3 36334.8 -80054.2 44965.6 -998.168
-95.29 36323 -80029 44951.9 -997.868
-95.28 36311.2 -80003.8 44938.2 -997.568
-95.27 36299.4 -79978.6 44924.5 -997.268
-95.26 36287.6 -79953.4 44910.7 -996.968
-95.25 36275.8 -79928.2 44897 -996.669
-95.24 36264 -79903 44883.3 -996.369
-95.23 36252.2 -79877.8 44869.6 -996.07
-95.22 36240.5 -79852.6 44855.9 -995.77
-95.21 36228.7 -79827.4 44842.2 -995.471
-95.2 36216.9 -79802.3 44828.5 -995.171
-95.19 36205.1 -79777.1 44814.8 -994.872
-95.18 36193.3 -79752 44801.1 -994.573
-95.17 36181.6 -79726.8 44787.4 -994.274
-95.16 36169.8 -79701.7 44773.7 -993.974
-95.15 36158 -79676.5 44760 -993.675
-95.14 36146.2 -79651.4 44746.3 -993.376
-95.13 36134.5 -79626.2 44732.7 -993.077
-95.12 36122.7 -79601.1 44719 -992.778
-95.11 36110.9 -79576 44705.3 -992.48
-95.1 36099.2 -79550.9 44691.6 -992.181
-95.09 36087.4 -79525.8 44678 -991.882
-95.08 36075.7 -79500.7 44664.3 -991.584
-95.07 36063.9 -79475.6 44650.6 -991.285
-95.06 36052.2 -79450.5 44637 -990.986
-95.05 36040.4 -79425.4 44623.3 -990.688
-95.04 36028.7 -79400.3 44609.7 -990.39
-95.03 36017 -79375.2 44596 -990.091
-95.02 36005.2 -79350.1 44582.3 -989.793
-95.01 35993.5 -79325.1 44568.7 -989.495
-95 35981.8 -79300 44555.1 -989.196
-94.99 35970 -79274.9 44541.4 -988.898
-94.98 35958.3 -79249.9 44527.8 -988.6
-94.97 35946.6 -79224.8 44514.1 -988.302
-94.96 35934.8 -79199.8 44500.5 -988.004
-94.95 35923.1 -79174.8 44486.9 -987.707
-94.94 35911.4 -79149.7 44473.2 -987.409
-94.93 35899.7 -79124.7 44459.6 -987.111
-94.92 35888 -79099.7 44446 -986.813
-94.91 35876.3 -79074.7 44432.4 -986.516
-94.9 35864.6 -79049.7 44418.8 -986.218
-94.89 35852.9 -79024.7 44405.1 -985.921
-94.88 35841.2 -78999.7 44391.5 -985.623
-94.87 35829.5 -78974.7 44377.9 -985.326
-94.86 35817.8 -78949.7 44364.3 -985.028
-94.85 35806.1 -78924.7 44350.7 -984.731
-94.84 35794.4 -78899.7 44337.1 -984.434
-94.83 35782.7 -78874.7 44323.5 -984.137
-94.82 35771 -78849.8 44309.9 -983.84
-94.81 35759.3 -78824.8 44296.3 -983.543
-94.8 35747.6 -78799.8 44282.7 -983.246
-94.79 35736 -78774.9 44269.1 -982.949
-94.78 35724.3 -78749.9 44255.6 -982.652
-94.77 35712.6 -78725 44242 -982.355
-94.76 35700.9 -78700.1 44228.4 -982.058
-94.75 35689.3 -78675.1 44214.8 -981.762
-94.74 35677.6 -78650.2 44201.3 -981.465
-94.73 35665.9 -78625.3 44187.7 -981.168
-94.72 35654.3 -78600.4 44174.1 -980.872
-94.71 35642.6 -78575.5 44160.6 -980.576
-94.7 35631 -78550.6 44147 -980.279
-94.69 35619.3 -78525.7 44133.4 -979.983
-94.68 35607.7 -78500.8 44119.9 -979.687
